i;x;y;z
2474;0.967415;-0.979925;0.709571
2475;0.965926;-0.980785;0.707107
2476;0.964404;-0.981627;0.704634
2477;0.962849;-0.982450;0.702153
2478;0.961262;-0.983255;0.699663
2479;0.959642;-0.984041;0.697165
2480;0.957990;-0.984808;0.694658
2481;0.956305;-0.985556;0.692143
2482;0.954588;-0.986286;0.689620
2483;0.952838;-0.986996;0.687088
2484;0.951057;-0.987688;0.684547
2485;0.949243;-0.988362;0.681998
2486;0.947397;-0.989016;0.679441
2487;0.945519;-0.989651;0.676876
2488;0.943609;-0.990268;0.674302
2489;0.941666;-0.990866;0.671721
2490;0.939693;-0.991445;0.669131
2491;0.937687;-0.992005;0.666532
2492;0.935650;-0.992546;0.663926
2493;0.933580;-0.993068;0.661312
2494;0.931480;-0.993572;0.658689
2495;0.929348;-0.994056;0.656059
2496;0.927184;-0.994522;0.653421
2497;0.924989;-0.994969;0.650774
2498;0.922762;-0.995396;0.648120
2499;0.920505;-0.995805;0.645458
2500;0.918216;-0.996195;0.642788
2501;0.915896;-0.996566;0.640110
2502;0.913545;-0.996917;0.637424
2503;0.911164;-0.997250;0.634731
2504;0.908751;-0.997564;0.632029
2505;0.906308;-0.997859;0.629320
2506;0.903834;-0.998135;0.626604
2507;0.901329;-0.998392;0.623880
2508;0.898794;-0.998630;0.621148
2509;0.896229;-0.998848;0.618408
2510;0.893633;-0.999048;0.615661
2511;0.891007;-0.999229;0.612907
2512;0.888350;-0.999391;0.610145
2513;0.885664;-0.999534;0.607376
2514;0.882948;-0.999657;0.604599
2515;0.880201;-0.999762;0.601815
2516;0.877425;-0.999848;0.599024
2517;0.874620;-0.999914;0.596225
2518;0.871784;-0.999962;0.593419
2519;0.868920;-0.999990;0.590606
2520;0.866025;-1.000000;0.587785
2521;0.863102;-0.999990;0.584958
2522;0.860149;-0.999962;0.582123
2523;0.857167;-0.999914;0.579281
2524;0.854156;-0.999848;0.576432
2525;0.851117;-0.999762;0.573576
2526;0.848048;-0.999657;0.570714
2527;0.844951;-0.999534;0.567844
2528;0.841825;-0.999391;0.564967
2529;0.838671;-0.999229;0.562083
2530;0.835488;-0.999048;0.559193
2531;0.832277;-0.998848;0.556296
2532;0.829038;-0.998630;0.553392
2533;0.825770;-0.998392;0.550481
2534;0.822475;-0.998135;0.547563
2535;0.819152;-0.997859;0.544639
2536;0.815801;-0.997564;0.541708
2537;0.812423;-0.997250;0.538771
2538;0.809017;-0.996917;0.535827
2539;0.805584;-0.996566;0.532876
2540;0.802123;-0.996195;0.529919
2541;0.798636;-0.995805;0.526956
2542;0.795121;-0.995396;0.523986
2543;0.791579;-0.994969;0.521010
2544;0.788011;-0.994522;0.518027
2545;0.784416;-0.994056;0.515038
2546;0.780794;-0.993572;0.512043
2547;0.777146;-0.993068;0.509041
2548;0.773472;-0.992546;0.506034
2549;0.769771;-0.992005;0.503020
2550;0.766044;-0.991445;0.500000
2551;0.762292;-0.990866;0.496974
2552;0.758514;-0.990268;0.493942
2553;0.754710;-0.989651;0.490904
2554;0.750880;-0.989016;0.487860
2555;0.747025;-0.988362;0.484810
2556;0.743145;-0.987688;0.481754
2557;0.739239;-0.986996;0.478692
2558;0.735309;-0.986286;0.475624
2559;0.731354;-0.985556;0.472551
2560;0.727374;-0.984808;0.469472
2561;0.723369;-0.984041;0.466387
2562;0.719340;-0.983255;0.463296
2563;0.715286;-0.982450;0.460200
2564;0.711209;-0.981627;0.457098
2565;0.707107;-0.980785;0.453990
2566;0.702981;-0.979925;0.450878
2567;0.698832;-0.979045;0.447759
2568;0.694658;-0.978148;0.444635
2569;0.690462;-0.977231;0.441506
2570;0.686242;-0.976296;0.438371
2571;0.681998;-0.975342;0.435231
2572;0.677732;-0.974370;0.432086
2573;0.673443;-0.973379;0.428935
2574;0.669131;-0.972370;0.425779
2575;0.664796;-0.971342;0.422618
2576;0.660439;-0.970296;0.419452
2577;0.656059;-0.969231;0.416281
2578;0.651657;-0.968148;0.413104
2579;0.647233;-0.967046;0.409923
2580;0.642788;-0.965926;0.406737
2581;0.638320;-0.964787;0.403545
2582;0.633831;-0.963630;0.400349
2583;0.629320;-0.962455;0.397148
2584;0.624789;-0.961262;0.393942
2585;0.620235;-0.960050;0.390731
2586;0.615661;-0.958820;0.387516
2587;0.611067;-0.957571;0.384295
2588;0.606451;-0.956305;0.381070
2589;0.601815;-0.955020;0.377841
2590;0.597159;-0.953717;0.374607
2591;0.592482;-0.952396;0.371368
2592;0.587785;-0.951057;0.368125
2593;0.583069;-0.949699;0.364877
2594;0.578332;-0.948324;0.361625
2595;0.573576;-0.946930;0.358368
2596;0.568801;-0.945519;0.355107
2597;0.564007;-0.944089;0.351842
2598;0.559193;-0.942641;0.348572
2599;0.554360;-0.941176;0.345298
2600;0.549509;-0.939693;0.342020
2601;0.544639;-0.938191;0.338738
2602;0.539751;-0.936672;0.335452
2603;0.534844;-0.935135;0.332161
2604;0.529919;-0.933580;0.328867
2605;0.524977;-0.932008;0.325568
2606;0.520016;-0.930418;0.322266
2607;0.515038;-0.928810;0.318959
2608;0.510043;-0.927184;0.315649
2609;0.505030;-0.925541;0.312335
2610;0.500000;-0.923880;0.309017
2611;0.494953;-0.922201;0.305695
2612;0.489890;-0.920505;0.302370
2613;0.484810;-0.918791;0.299041
2614;0.479713;-0.917060;0.295708
2615;0.474600;-0.915311;0.292372
2616;0.469472;-0.913545;0.289032
2617;0.464327;-0.911762;0.285688
2618;0.459166;-0.909961;0.282341
2619;0.453990;-0.908143;0.278991
2620;0.448799;-0.906308;0.275637
2621;0.443593;-0.904455;0.272280
2622;0.438371;-0.902585;0.268920
2623;0.433135;-0.900698;0.265556
2624;0.427884;-0.898794;0.262189
2625;0.422618;-0.896873;0.258819
2626;0.417338;-0.894934;0.255446
2627;0.412045;-0.892979;0.252069
2628;0.406737;-0.891007;0.248690
2629;0.401415;-0.889017;0.245307
2630;0.396080;-0.887011;0.241922
2631;0.390731;-0.884988;0.238533
2632;0.385369;-0.882948;0.235142
2633;0.379994;-0.880891;0.231748
2634;0.374607;-0.878817;0.228351
2635;0.369206;-0.876727;0.224951
2636;0.363793;-0.874620;0.221548
2637;0.358368;-0.872496;0.218143
2638;0.352931;-0.870356;0.214735
2639;0.347481;-0.868199;0.211325
2640;0.342020;-0.866025;0.207912
2641;0.336547;-0.863836;0.204496
2642;0.331063;-0.861629;0.201078
2643;0.325568;-0.859406;0.197657
2644;0.320062;-0.857167;0.194234
2645;0.314545;-0.854912;0.190809
2646;0.309017;-0.852640;0.187381
2647;0.303479;-0.850352;0.183951
2648;0.297930;-0.848048;0.180519
2649;0.292372;-0.845728;0.177085
2650;0.286803;-0.843391;0.173648
2651;0.281225;-0.841039;0.170209
2652;0.275637;-0.838671;0.166769
2653;0.270040;-0.836286;0.163326
2654;0.264434;-0.833886;0.159881
2655;0.258819;-0.831470;0.156434
2656;0.253195;-0.829038;0.152986
2657;0.247563;-0.826590;0.149535
2658;0.241922;-0.824126;0.146083
2659;0.236273;-0.821647;0.142629
2660;0.230616;-0.819152;0.139173
2661;0.224951;-0.816642;0.135716
2662;0.219279;-0.814116;0.132256
2663;0.213599;-0.811574;0.128796
2664;0.207912;-0.809017;0.125333
2665;0.202218;-0.806445;0.121869
2666;0.196517;-0.803857;0.118404
2667;0.190809;-0.801254;0.114937
2668;0.185095;-0.798636;0.111469
2669;0.179375;-0.796002;0.107999
2670;0.173648;-0.793353;0.104528
2671;0.167916;-0.790690;0.101056
2672;0.162178;-0.788011;0.097583
2673;0.156434;-0.785317;0.094108
2674;0.150686;-0.782608;0.090633
2675;0.144932;-0.779884;0.087156
2676;0.139173;-0.777146;0.083678
2677;0.133410;-0.774393;0.080199
2678;0.127642;-0.771625;0.076719
2679;0.121869;-0.768842;0.073238
2680;0.116093;-0.766044;0.069756
2681;0.110313;-0.763232;0.066274
2682;0.104528;-0.760406;0.062791
2683;0.098741;-0.757565;0.059306
2684;0.092950;-0.754710;0.055822
2685;0.087156;-0.751840;0.052336
2686;0.081359;-0.748956;0.048850
2687;0.075559;-0.746057;0.045363
2688;0.069756;-0.743145;0.041876
2689;0.063952;-0.740218;0.038388
2690;0.058145;-0.737277;0.034899
2691;0.052336;-0.734323;0.031411
2692;0.046525;-0.731354;0.027922
2693;0.040713;-0.728371;0.024432
2694;0.034899;-0.725374;0.020942
2695;0.029085;-0.722364;0.017452
2696;0.023269;-0.719340;0.013962
2697;0.017452;-0.716302;0.010472
2698;0.011635;-0.713250;0.006981
2699;0.005818;-0.710185;0.003491
2700;0.000000;-0.707107;0.000000
2701;-0.005818;-0.704015;-0.003491
2702;-0.011635;-0.700909;-0.006981
2703;-0.017452;-0.697790;-0.010472
2704;-0.023269;-0.694658;-0.013962
2705;-0.029085;-0.691513;-0.017452
2706;-0.034899;-0.688355;-0.020942
2707;-0.040713;-0.685183;-0.024432
2708;-0.046525;-0.681998;-0.027922
2709;-0.052336;-0.678801;-0.031411
2710;-0.058145;-0.675590;-0.034899
2711;-0.063952;-0.672367;-0.038388
2712;-0.069756;-0.669131;-0.041876
2713;-0.075559;-0.665882;-0.045363
2714;-0.081359;-0.662620;-0.048850
2715;-0.087156;-0.659346;-0.052336
2716;-0.092950;-0.656059;-0.055822
2717;-0.098741;-0.652760;-0.059306
2718;-0.104528;-0.649448;-0.062791
2719;-0.110313;-0.646124;-0.066274
2720;-0.116093;-0.642788;-0.069756
2721;-0.121869;-0.639439;-0.073238
2722;-0.127642;-0.636078;-0.076719
2723;-0.133410;-0.632705;-0.080199
2724;-0.139173;-0.629320;-0.083678
2725;-0.144932;-0.625923;-0.087156
2726;-0.150686;-0.622515;-0.090633
2727;-0.156434;-0.619094;-0.094108
2728;-0.162178;-0.615661;-0.097583
2729;-0.167916;-0.612217;-0.101056
2730;-0.173648;-0.608761;-0.104528
2731;-0.179375;-0.605294;-0.107999
2732;-0.185095;-0.601815;-0.111469
2733;-0.190809;-0.598325;-0.114937
2734;-0.196517;-0.594823;-0.118404
2735;-0.202218;-0.591310;-0.121869
2736;-0.207912;-0.587785;-0.125333
2737;-0.213599;-0.584250;-0.128796
2738;-0.219279;-0.580703;-0.132256
2739;-0.224951;-0.577145;-0.135716
2740;-0.230616;-0.573576;-0.139173
2741;-0.236273;-0.569997;-0.142629
2742;-0.241922;-0.566406;-0.146083
2743;-0.247563;-0.562805;-0.149535
2744;-0.253195;-0.559193;-0.152986
2745;-0.258819;-0.555570;-0.156434
2746;-0.264434;-0.551937;-0.159881
2747;-0.270040;-0.548293;-0.163326
2748;-0.275637;-0.544639;-0.166769
2749;-0.281225;-0.540974;-0.170209
2750;-0.286803;-0.537300;-0.173648
2751;-0.292372;-0.533615;-0.177085
2752;-0.297930;-0.529919;-0.180519
2753;-0.303479;-0.526214;-0.183951
2754;-0.309017;-0.522499;-0.187381
2755;-0.314545;-0.518773;-0.190809
2756;-0.320062;-0.515038;-0.194234
2757;-0.325568;-0.511293;-0.197657
2758;-0.331063;-0.507538;-0.201078
2759;-0.336547;-0.503774;-0.204496
2760;-0.342020;-0.500000;-0.207912
2761;-0.347481;-0.496217;-0.211325
2762;-0.352931;-0.492424;-0.214735
2763;-0.358368;-0.488621;-0.218143
2764;-0.363793;-0.484810;-0.221548
2765;-0.369206;-0.480989;-0.224951
2766;-0.374607;-0.477159;-0.228351
2767;-0.379994;-0.473320;-0.231748
2768;-0.385369;-0.469472;-0.235142
2769;-0.390731;-0.465615;-0.238533
2770;-0.396080;-0.461749;-0.241922
2771;-0.401415;-0.457874;-0.245307
2772;-0.406737;-0.453990;-0.248690
2773;-0.412045;-0.450098;-0.252069
2774;-0.417338;-0.446198;-0.255446
2775;-0.422618;-0.442289;-0.258819
2776;-0.427884;-0.438371;-0.262189
2777;-0.433135;-0.434445;-0.265556
2778;-0.438371;-0.430511;-0.268920
2779;-0.443593;-0.426569;-0.272280
2780;-0.448799;-0.422618;-0.275637
2781;-0.453990;-0.418660;-0.278991
2782;-0.459166;-0.414693;-0.282341
2783;-0.464327;-0.410719;-0.285688
2784;-0.469472;-0.406737;-0.289032
2785;-0.474600;-0.402747;-0.292372
2786;-0.479713;-0.398749;-0.295708
2787;-0.484810;-0.394744;-0.299041
2788;-0.489890;-0.390731;-0.302370
2789;-0.494953;-0.386711;-0.305695
2790;-0.500000;-0.382683;-0.309017
2791;-0.505030;-0.378649;-0.312335
2792;-0.510043;-0.374607;-0.315649
2793;-0.515038;-0.370557;-0.318959
2794;-0.520016;-0.366501;-0.322266
2795;-0.524977;-0.362438;-0.325568
2796;-0.529919;-0.358368;-0.328867
2797;-0.534844;-0.354291;-0.332161
2798;-0.539751;-0.350207;-0.335452
2799;-0.544639;-0.346117;-0.338738
2800;-0.549509;-0.342020;-0.342020
2801;-0.554360;-0.337917;-0.345298
2802;-0.559193;-0.333807;-0.348572
2803;-0.564007;-0.329691;-0.351842
2804;-0.568801;-0.325568;-0.355107
2805;-0.573576;-0.321439;-0.358368
2806;-0.578332;-0.317305;-0.361625
2807;-0.583069;-0.313164;-0.364877
2808;-0.587785;-0.309017;-0.368125
2809;-0.592482;-0.304864;-0.371368
2810;-0.597159;-0.300706;-0.374607
2811;-0.601815;-0.296542;-0.377841
2812;-0.606451;-0.292372;-0.381070
2813;-0.611067;-0.288196;-0.384295
2814;-0.615661;-0.284015;-0.387516
2815;-0.620235;-0.279829;-0.390731
2816;-0.624789;-0.275637;-0.393942
2817;-0.629320;-0.271440;-0.397148
2818;-0.633831;-0.267238;-0.400349
2819;-0.638320;-0.263031;-0.403545
2820;-0.642788;-0.258819;-0.406737
2821;-0.647233;-0.254602;-0.409923
2822;-0.651657;-0.250380;-0.413104
2823;-0.656059;-0.246153;-0.416281
2824;-0.660439;-0.241922;-0.419452
2825;-0.664796;-0.237686;-0.422618
2826;-0.669131;-0.233445;-0.425779
2827;-0.673443;-0.229200;-0.428935
2828;-0.677732;-0.224951;-0.432086
2829;-0.681998;-0.220697;-0.435231
2830;-0.686242;-0.216440;-0.438371
2831;-0.690462;-0.212178;-0.441506
2832;-0.694658;-0.207912;-0.444635
2833;-0.698832;-0.203642;-0.447759
2834;-0.702981;-0.199368;-0.450878
2835;-0.707107;-0.195090;-0.453990
2836;-0.711209;-0.190809;-0.457098
2837;-0.715286;-0.186524;-0.460200
2838;-0.719340;-0.182236;-0.463296
2839;-0.723369;-0.177944;-0.466387
2840;-0.727374;-0.173648;-0.469472
2841;-0.731354;-0.169350;-0.472551
2842;-0.735309;-0.165048;-0.475624
2843;-0.739239;-0.160743;-0.478692
2844;-0.743145;-0.156434;-0.481754
2845;-0.747025;-0.152123;-0.484810
2846;-0.750880;-0.147809;-0.487860
2847;-0.754710;-0.143493;-0.490904
2848;-0.758514;-0.139173;-0.493942
2849;-0.762292;-0.134851;-0.496974
2850;-0.766044;-0.130526;-0.500000
2851;-0.769771;-0.126199;-0.503020
2852;-0.773472;-0.121869;-0.506034
2853;-0.777146;-0.117537;-0.509041
2854;-0.780794;-0.113203;-0.512043
2855;-0.784416;-0.108867;-0.515038
2856;-0.788011;-0.104528;-0.518027
2857;-0.791579;-0.100188;-0.521010
2858;-0.795121;-0.095846;-0.523986
2859;-0.798636;-0.091502;-0.526956
2860;-0.802123;-0.087156;-0.529919
2861;-0.805584;-0.082808;-0.532876
2862;-0.809017;-0.078459;-0.535827
2863;-0.812423;-0.074108;-0.538771
2864;-0.815801;-0.069756;-0.541708
2865;-0.819152;-0.065403;-0.544639
2866;-0.822475;-0.061049;-0.547563
2867;-0.825770;-0.056693;-0.550481
2868;-0.829038;-0.052336;-0.553392
2869;-0.832277;-0.047978;-0.556296
2870;-0.835488;-0.043619;-0.559193
2871;-0.838671;-0.039260;-0.562083
2872;-0.841825;-0.034899;-0.564967
2873;-0.844951;-0.030539;-0.567844
2874;-0.848048;-0.026177;-0.570714
2875;-0.851117;-0.021815;-0.573576
2876;-0.854156;-0.017452;-0.576432
2877;-0.857167;-0.013090;-0.579281
2878;-0.860149;-0.008727;-0.582123
2879;-0.863102;-0.004363;-0.584958
2880;-0.866025;-0.000000;-0.587785
2881;-0.868920;0.004363;-0.590606
2882;-0.871784;0.008727;-0.593419
2883;-0.874620;0.013090;-0.596225
2884;-0.877425;0.017452;-0.599024
2885;-0.880201;0.021815;-0.601815
2886;-0.882948;0.026177;-0.604599
2887;-0.885664;0.030539;-0.607376
2888;-0.888350;0.034899;-0.610145
2889;-0.891007;0.039260;-0.612907
2890;-0.893633;0.043619;-0.615661
2891;-0.896229;0.047978;-0.618408
2892;-0.898794;0.052336;-0.621148
2893;-0.901329;0.056693;-0.623880
2894;-0.903834;0.061049;-0.626604
2895;-0.906308;0.065403;-0.629320
2896;-0.908751;0.069756;-0.632029
2897;-0.911164;0.074108;-0.634731
2898;-0.913545;0.078459;-0.637424
2899;-0.915896;0.082808;-0.640110
2900;-0.918216;0.087156;-0.642788
2901;-0.920505;0.091502;-0.645458
2902;-0.922762;0.095846;-0.648120
2903;-0.924989;0.100188;-0.650774
2904;-0.927184;0.104528;-0.653421
2905;-0.929348;0.108867;-0.656059
2906;-0.931480;0.113203;-0.658689
2907;-0.933580;0.117537;-0.661312
2908;-0.935650;0.121869;-0.663926
2909;-0.937687;0.126199;-0.666532
2910;-0.939693;0.130526;-0.669131
2911;-0.941666;0.134851;-0.671721
2912;-0.943609;0.139173;-0.674302
2913;-0.945519;0.143493;-0.676876
2914;-0.947397;0.147809;-0.679441
2915;-0.949243;0.152123;-0.681998
2916;-0.951057;0.156434;-0.684547
2917;-0.952838;0.160743;-0.687088
2918;-0.954588;0.165048;-0.689620
2919;-0.956305;0.169350;-0.692143
2920;-0.957990;0.173648;-0.694658
2921;-0.959642;0.177944;-0.697165
2922;-0.961262;0.182236;-0.699663
2923;-0.962849;0.186524;-0.702153
2924;-0.964404;0.190809;-0.704634
2925;-0.965926;0.195090;-0.707107
2926;-0.967415;0.199368;-0.709571
2927;-0.968872;0.203642;-0.712026
2928;-0.970296;0.207912;-0.714473
2929;-0.971687;0.212178;-0.716911
2930;-0.973045;0.216440;-0.719340
2931;-0.974370;0.220697;-0.721760
2932;-0.975662;0.224951;-0.724172
2933;-0.976921;0.229200;-0.726575
2934;-0.978148;0.233445;-0.728969
2935;-0.979341;0.237686;-0.731354
2936;-0.980500;0.241922;-0.733730
2937;-0.981627;0.246153;-0.736097
2938;-0.982721;0.250380;-0.738455
2939;-0.983781;0.254602;-0.740805
2940;-0.984808;0.258819;-0.743145
2941;-0.985801;0.263031;-0.745476
2942;-0.986762;0.267238;-0.747798
2943;-0.987688;0.271440;-0.750111
2944;-0.988582;0.275637;-0.752415
2945;-0.989442;0.279829;-0.754710
2946;-0.990268;0.284015;-0.756995
2947;-0.991061;0.288196;-0.759271
2948;-0.991820;0.292372;-0.761538
2949;-0.992546;0.296542;-0.763796
2950;-0.993238;0.300706;-0.766044
2951;-0.993897;0.304864;-0.768284
2952;-0.994522;0.309017;-0.770513
2953;-0.995113;0.313164;-0.772734
2954;-0.995671;0.317305;-0.774944
2955;-0.996195;0.321439;-0.777146
2956;-0.996685;0.325568;-0.779338
2957;-0.997141;0.329691;-0.781520
2958;-0.997564;0.333807;-0.783693
2959;-0.997953;0.337917;-0.785857
2960;-0.998308;0.342020;-0.788011
2961;-0.998630;0.346117;-0.790155
2962;-0.998917;0.350207;-0.792290
2963;-0.999171;0.354291;-0.794415
2964;-0.999391;0.358368;-0.796530
2965;-0.999577;0.362438;-0.798636
2966;-0.999729;0.366501;-0.800731
2967;-0.999848;0.370557;-0.802817
2968;-0.999932;0.374607;-0.804894
2969;-0.999983;0.378649;-0.806960
2970;-1.000000;0.382683;-0.809017
2971;-0.999983;0.386711;-0.811064
2972;-0.999932;0.390731;-0.813101
2973;-0.999848;0.394744;-0.815128
2974;-0.999729;0.398749;-0.817145
2975;-0.999577;0.402747;-0.819152
2976;-0.999391;0.406737;-0.821149
2977;-0.999171;0.410719;-0.823136
2978;-0.998917;0.414693;-0.825113
2979;-0.998630;0.418660;-0.827081
2980;-0.998308;0.422618;-0.829038
2981;-0.997953;0.426569;-0.830984
2982;-0.997564;0.430511;-0.832921
2983;-0.997141;0.434445;-0.834848
2984;-0.996685;0.438371;-0.836764
2985;-0.996195;0.442289;-0.838671
2986;-0.995671;0.446198;-0.840567
2987;-0.995113;0.450098;-0.842452
2988;-0.994522;0.453990;-0.844328
2989;-0.993897;0.457874;-0.846193
2990;-0.993238;0.461749;-0.848048
2991;-0.992546;0.465615;-0.849893
2992;-0.991820;0.469472;-0.851727
2993;-0.991061;0.473320;-0.853551
2994;-0.990268;0.477159;-0.855364
2995;-0.989442;0.480989;-0.857167
2996;-0.988582;0.484810;-0.858960
2997;-0.987688;0.488621;-0.860742
2998;-0.986762;0.492424;-0.862514
2999;-0.985801;0.496217;-0.864275
3000;-0.984808;0.500000;-0.866025
3001;-0.983781;0.503774;-0.867765
3002;-0.982721;0.507538;-0.869495
3003;-0.981627;0.511293;-0.871214
3004;-0.980500;0.515038;-0.872922
3005;-0.979341;0.518773;-0.874620
3006;-0.978148;0.522499;-0.876307
3007;-0.976921;0.526214;-0.877983
3008;-0.975662;0.529919;-0.879649
3009;-0.974370;0.533615;-0.881303
3010;-0.973045;0.537300;-0.882948
3011;-0.971687;0.540974;-0.884581
3012;-0.970296;0.544639;-0.886204
3013;-0.968872;0.548293;-0.887815
3014;-0.967415;0.551937;-0.889416
3015;-0.965926;0.555570;-0.891007
3016;-0.964404;0.559193;-0.892586
3017;-0.962849;0.562805;-0.894154
3018;-0.961262;0.566406;-0.895712
3019;-0.959642;0.569997;-0.897258
3020;-0.957990;0.573576;-0.898794
3021;-0.956305;0.577145;-0.900319
3022;-0.954588;0.580703;-0.901833
3023;-0.952838;0.584250;-0.903335
3024;-0.951057;0.587785;-0.904827
3025;-0.949243;0.591310;-0.906308
3026;-0.947397;0.594823;-0.907777
3027;-0.945519;0.598325;-0.909236
3028;-0.943609;0.601815;-0.910684
3029;-0.941666;0.605294;-0.912120
3030;-0.939693;0.608761;-0.913545
3031;-0.937687;0.612217;-0.914960
